area_code,gp_access_score,gp_access_quintile,gp_access_decile
E01018781,1.5207343689818975,1,1
E01018782,2.7436127872640905,1,1
E01018783,2.6023879830530228,1,1
E01018784,5.452561304403646,1,1
E01018785,2.1337784054435742,1,1
E01018786,0.4621902683271279,3,6
E01018787,1.325587366799332,1,2
E01018788,0.652201823083836,3,5
E01018789,0.6091924508922839,3,5
E01018790,0.2920785723456156,5,9
E01018791,0.5270252920785724,3,6
E01018792,0.9012710232378994,2,3
E01018793,0.4917190910258056,3,6
E01018794,0.8107587623571703,2,3
E01018795,1.1535498780331235,1,2
E01018796,1.0810116831428938,1,2
E01018797,1.5605340865322892,1,1
E01018798,1.3692386699191166,1,2
E01018799,1.2806522018230837,1,2
E01018800,0.9885736294774681,2,3
E01018803,0.5648992168442676,3,5
E01018804,0.2477853382975992,5,9
E01018805,0.18487610733085122,5,10
E01018806,0.26062395686224166,5,9
E01018807,0.40184876107330847,4,7
E01018808,0.3832327641545769,4,7
E01018809,0.44293234048016433,4,7
E01018810,0.7074078829117986,2,4
E01018811,1.0970599563486967,1,2
E01018812,1.2498395172679417,1,2
E01018813,1.72422647323148,1,1
E01018814,1.0906406470663754,1,2
E01018815,4.236102195403774,1,1
E01018816,2.0034664270124534,1,1
E01018817,0.9057645397355243,2,3
E01018818,0.9911413531903965,2,3
E01018819,0.4211066889202722,4,7
E01018820,0.6213891385286944,3,5
E01018821,2.8142251893696235,1,1
E01018822,0.29721401977147255,5,9
E01018823,1.0270894851713954,1,2
E01018824,1.6118885607908588,1,1
E01018825,1.7043266144562847,1,1
E01018826,0.7799460778020284,2,4
E01018827,0.9288740531518808,2,3
E01018828,0.15149569906278082,5,10
E01018829,1.6446270381306973,1,1
E01018830,1.9020413403517782,1,1
E01018831,4.299653357298753,1,1
E01018832,4.578893311079727,1,1
E01018833,2.436127872640904,1,1
E01018834,1.013608935678521,1,2
E01018835,0.5925022467582487,3,5
E01018836,0.3222493259725253,4,8
E01018837,0.6894338169212991,2,4
E01018838,0.493644883810502,3,6
E01018839,0.6971369880600846,2,4
E01018840,0.3999229682886121,4,7
E01018841,0.7703171138785466,2,4
E01018842,0.4057003466427012,4,7
E01018843,1.6934137886763385,1,1
E01018844,0.19578893311079726,5,10
E01018845,0.4230324817049685,4,7
E01018846,2.859160354345872,1,1
E01018847,2.601746052124791,1,1
E01018848,0.5135447425856977,3,6
E01018849,0.6592630632943894,3,5
E01018850,4.052509949929387,1,1
E01018851,0.3607651816664527,4,8
E01018852,0.8422133778405442,2,3
E01018853,1.272949030684298,1,2
E01018854,1.135575812042624,1,2
E01018855,1.4327898318140968,1,2
E01018856,1.3525484657850815,1,2
E01018857,1.0110412119655925,1,2
E01018858,0.925022467582488,2,3
E01018859,0.41468737963795094,4,7
E01018860,0.25934009500577737,5,9
E01018861,3.1185004493516493,1,1
E01018862,4.4492232635768385,1,1
E01018863,0.588008730260624,3,5
E01018864,3.408653228912568,1,1
E01018865,0.971883425343433,2,3
E01018866,0.7433560148927973,2,4
E01018867,0.9423546026447553,2,3
E01018868,0.5000641930928231,3,6
E01018869,0.8126845551418665,2,3
E01018870,0.8820130953909358,2,3
E01018871,0.4397226858390037,4,7
E01018872,1.7832841186288355,1,1
E01018873,1.1529079471048913,1,2
E01018874,0.6669662344331748,2,4
E01018875,0.29913981255616895,5,9
E01018876,1.1670304275259982,1,2
E01018877,0.5539863910643213,3,5
E01018878,0.1964308640390294,5,10
E01018879,0.6367954808062654,3,5
E01018880,1.2896392348183336,1,2
E01018881,0.5449993580690717,3,6
E01018882,1.1843625625882654,1,2
E01018883,1.2812941327513157,1,2
E01018884,1.1721658749518549,1,2
E01018885,0.7048401591988701,2,4
E01018886,0.572602387983053,3,5
E01018887,0.4499935806907177,4,7
E01018888,0.5032738477339838,3,6
E01018889,0.27217871357041984,5,9
E01018890,0.6855822313519063,2,4
E01018891,1.344845294646296,1,2
E01018892,1.896905892925921,1,1
E01018893,0.24971113108229553,5,9
E01018894,2.186416741558608,1,1
E01018895,0.8056233149313132,2,3
E01018896,0.6226730003851586,3,5
E01018897,0.3042752599820259,4,8
E01018898,0.7279496726152266,2,4
E01018899,1.6311464886378224,1,1
E01018900,1.8327128001027089,1,1
E01018901,2.0195147002182563,1,1
E01018902,4.173834895365258,1,1
E01018903,2.5741430222108095,1,1
E01018904,0.42945179098728975,4,7
E01018905,1.8930543073565285,1,1
E01018906,0.4217486198485043,4,7
E01018907,0.33252022082423927,4,8
E01018908,1.403261009115419,1,2
E01018909,0.7491333932468864,2,4
E01018910,0.6502760302991397,3,5
E01018911,0.26640133521633075,5,9
E01018912,1.0084734882526638,1,2
E01018913,0.20028244960842212,5,10
E01018914,0.5263833611503402,3,6
E01018915,0.493644883810502,3,6
E01018916,0.19835665682372575,5,10
E01018917,0.4711773013223777,3,6
E01018918,0.23045320323533186,5,9
E01018919,0.9462061882141481,2,3
E01018920,1.2652458595455127,1,2
E01018921,0.6868660932083707,2,4
E01018922,3.2526640133521627,1,1
E01018923,2.605597637694183,1,1
E01018924,1.7126717165233019,1,1
E01018925,4.014636025163692,1,1
E01018926,1.5990499422262163,1,1
E01018927,0.7048401591988701,2,4
E01018928,0.5398639106432147,3,6
E01018929,1.0553344460136087,1,2
E01018930,1.1021954037745536,1,2
E01018931,1.1728078058800873,1,2
E01018932,0.3453588393888818,4,8
E01018933,0.2920785723456156,5,9
E01018934,0.9102580562331493,2,3
E01018935,0.9051226088072922,2,3
E01018936,0.6252407240980871,3,5
E01018937,0.8659648221851328,2,3
E01018938,0.6188214148157658,3,5
E01018940,0.5315188085761972,3,6
E01018941,0.3382975991783284,4,8
E01018942,0.5681088714854281,3,5
E01018943,4.636667094620619,1,1
E01018944,2.968930543073565,1,1
E01018945,3.189112851457183,1,1
E01018946,1.0444216202336627,1,2
E01018947,0.9532674284247012,2,3
E01018948,1.9245089228399026,1,1
E01018949,2.1607395044293236,1,1
E01018950,1.3474130183592246,1,2
E01018951,3.0363332905379377,1,1
E01018952,2.8142251893696235,1,1
E01018953,6.30376171523944,1,1
E01018954,3.897162665297213,1,1
E01018955,0.7536269097445113,2,4
E01018956,2.8084478110155344,1,1
E01018957,0.6618307870073179,2,4
E01018958,0.44293234048016433,4,7
E01018959,1.267171652330209,1,2
E01018960,0.3094107074078829,4,8
E01018961,1.1259468481191421,1,2
E01018962,1.2549749646937987,1,2
E01018965,1.7736551547053538,1,1
E01018966,4.541019386314032,1,1
E01018967,3.2064449865194504,1,1
E01018968,5.852484272692259,1,1
E01018969,3.5595069970471176,1,1
E01018970,0.8030555912183848,2,3
E01018971,0.43779689305430736,4,7
E01018972,0.16048273205803054,5,10
E01018973,0.62010527667223,3,5
E01018974,6.867377070227243,1,1
E01018975,1.7454101938631406,1,1
E01018976,0.8024136602901527,2,3
E01018977,0.3691102837334703,4,8
E01018978,0.9904994222621645,2,3
E01018979,2.812299396584927,1,1
E01018980,0.7324431891128513,2,4
E01018981,0.7523430478880471,2,4
E01018982,0.5475670817820002,3,6
E01018983,1.1368596738990884,1,2
E01018984,0.4024906920015406,4,7
E01018985,2.3610219540377453,1,1
E01018986,2.027859802285274,1,1
E01018987,3.074207215303633,1,1
E01018988,2.122223648735396,1,1
E01018989,2.1158043394530748,1,1
E01018990,0.7915008345102066,2,4
E01018991,0.27217871357041984,5,9
E01018992,0.7709590448067786,2,4
E01018993,0.14379252792399538,5,10
E01018994,0.4666837848247528,3,6
E01018995,0.13416356400051355,5,10
E01018996,0.9166773655154704,2,3
E01018997,0.6875080241366028,2,4
E01018998,0.43009372191552186,4,7
E01018999,0.3646167672358454,4,8
E01019000,0.441006547695468,4,7
E01019001,0.30299139812556164,4,8
E01019002,1.6003338040826809,1,1
E01019003,0.4583386827577352,3,6
E01019004,0.5013480549492875,3,6
E01019005,0.4865836435999486,3,6
E01019006,2.0625240724098086,1,1
E01019007,2.421363461291565,1,1
E01019008,0.294004365130312,5,9
E01019009,0.8101168314289382,2,3
E01019010,0.37681345487225565,4,8
E01019011,1.1484144306072666,1,2
E01019012,0.26254974964693795,5,9
E01019013,0.3999229682886121,4,7
E01019014,0.6323019643086403,3,5
E01019015,0.8165361407112594,2,3
E01019016,0.8011297984336885,2,3
E01019017,1.1041211965592501,1,2
E01019018,1.0835794068558222,1,2
E01019019,0.3671844909487739,4,8
E01019020,0.1874438310437797,5,10
E01019021,0.746565669533958,2,4
E01019022,0.37103607651816656,4,8
E01019023,1.0341507253819489,1,2
E01019024,0.8434972396970084,2,3
E01019025,1.1894980100141224,1,2
E01019026,0.42816792913082546,4,7
E01019027,0.3716780074463987,4,8
E01019028,0.6464244447297469,3,5
E01019029,0.45191937347541394,4,7
E01019030,1.1651046347413017,1,2
E01019031,2.4232892540762614,1,1
E01019032,1.6478366927718577,1,1
E01019033,0.998844524329182,2,3
E01019034,1.339709847220439,1,2
E01019035,0.2702529207857235,5,9
E01019036,2.9586596482218512,1,1
E01019037,0.7889331107972781,2,4
E01019038,0.4493516497624856,4,7
E01019039,0.8999871613814353,2,3
E01019040,0.6541276158685325,3,5
E01019041,0.2798818847092053,5,9
E01019042,0.441006547695468,4,7
E01019043,0.37296186930286296,4,8
E01019044,0.557196045705482,3,5
E01019045,1.014892797534985,1,2
E01019046,0.5392219797149826,3,6
E01019047,0.4673257157529849,3,6
E01019048,1.1387854666837847,1,2
E01019049,1.1946334574399793,1,2
E01019050,2.8508152522788546,1,1
E01019051,1.3005520605982797,1,2
E01019052,1.0944922326357682,1,2
E01019053,0.5713185261265887,3,5
E01019054,0.8377198613429194,2,3
E01019055,0.4904352291693414,3,6
E01019056,0.5475670817820002,3,6
E01019057,0.43201951470021827,4,7
E01019058,0.7549107716009756,2,4
E01019059,1.004621902683271,2,3
E01019060,3.4157144691231216,1,1
E01019061,0.4442162023366286,4,7
E01019062,0.294004365130312,5,9
E01019063,0.7285916035434586,2,4
E01019064,1.0996276800616251,1,2
E01019065,0.4917190910258056,3,6
E01019066,1.4809346514315058,1,1
E01019067,2.070227243548594,1,1
E01019068,2.8212864295801765,1,1
E01019069,1.5348568494030042,1,1
E01019070,0.5039157786622159,3,6
E01019071,0.908974194376685,2,3
E01019072,0.3421491847477211,4,8
E01019073,1.9662344331749904,1,1
E01019074,1.6844267556810888,1,1
E01019075,2.0663756579792016,1,1
E01019076,0.7035562973424059,2,4
E01019077,0.5424316343561432,3,6
E01019078,0.8685325458980613,2,3
E01019079,0.6920015406342276,2,4
E01019080,0.6419309282321222,3,5
E01019081,1.8140968031839773,1,1
E01019082,0.4217486198485043,4,7
E01019083,4.7881627936834,1,1
E01019084,3.5839003723199374,1,1
E01019085,2.4553858004878673,1,1
E01019086,2.9021697265374242,1,1
E01019087,1.0534086532289122,1,2
E01019088,0.7542688406727435,2,4
E01019089,2.9605854410065477,1,1
E01019090,4.815123892669148,1,1
E01019091,4.369623828476056,1,1
E01019092,3.7938117858518416,1,1
E01019093,2.3854153293105664,1,1
E01019094,2.815509051226088,1,1
E01019095,0.6560534086532288,3,5
E01019096,0.8280908974194375,2,3
E01019097,0.2676851970727949,5,9
E01019098,1.0270894851713954,1,2
E01019099,1.9148799589164205,1,1
E01019100,2.117088201309539,1,1
E01019101,2.0760046219026833,1,1
E01019102,5.566825009628963,1,1
E01019103,0.693927333418924,2,4
E01019104,0.7857234561561176,2,4
E01019105,0.27538836821158047,5,9
E01019106,1.6459108999871612,1,1
E01019107,4.145589934523045,1,1
E01019108,1.3782257029143665,1,2
E01019109,0.8383617922711515,2,3
E01019110,0.9821543201951467,2,3
E01019111,1.5887790473745025,1,1
E01019112,1.9675182950314545,1,1
E01019113,1.013608935678521,1,2
E01019114,0.8370779304146873,2,3
E01019115,0.8325844139170624,2,3
E01019116,0.15534728463217357,5,10
E01019117,0.4653999229682886,3,6
E01019118,0.25741430222108097,5,9
E01019119,0.7035562973424059,2,4
E01019120,0.33765566825009624,4,8
E01019121,0.15149569906278082,5,10
E01019122,0.9057645397355243,2,3
E01019123,2.147258954936449,1,1
E01019124,1.6966234433174991,1,1
E01019125,2.013095390935935,1,1
E01019126,0.48273205803055586,3,6
E01019127,1.3435614327898318,1,2
E01019128,2.6871228655796635,1,1
E01019129,1.2029785595069968,1,2
E01019130,4.36192065733727,1,1
E01019131,2.6986776222878417,1,1
E01019132,1.9450507125433305,1,1
E01019133,3.9029400436513026,1,1
E01019134,0.4114777249967903,4,7
E01019135,0.9847220439080753,2,3
E01019136,0.8935678520991139,2,3
E01019137,0.24971113108229553,5,9
E01019138,0.7966362819360635,2,4
E01019139,0.6804467839260494,2,4
E01019140,0.4275259982025934,4,7
E01019141,0.28437540120683014,5,9
E01019142,0.39478752086275515,4,7
E01019143,0.2830915393503659,5,9
E01019144,0.6964950571318526,2,4
E01019145,0.2946462960585441,5,9
E01019146,1.2652458595455127,1,2
E01019147,0.2317370650917961,5,9
E01019148,1.01938631403261,1,2
E01019149,0.2933624342020798,5,9
E01019150,0.40891000128386185,4,7
E01019151,0.5546283219925536,3,5
E01019152,0.5803055591218385,3,5
E01019153,0.914751572730774,2,3
E01019154,1.056618307870073,1,2
E01019155,1.0026961098985747,2,3
E01019156,0.2535627166516883,5,9
E01019157,0.2612658877904737,5,9
E01019158,0.08280908974194376,5,10
E01019159,0.2824496084221338,5,9
E01019160,0.588008730260624,3,5
E01019161,0.6143278983181409,3,5
E01019162,0.8062652458595455,2,3
E01019163,0.7735267685197071,2,4
E01019164,0.10848632687122867,5,10
E01019165,0.43908075491077164,4,7
E01019166,0.49107716009757346,3,6
E01019167,0.2773141609962768,5,9
E01019168,0.11747335986647836,5,10
E01019169,0.18423417640261908,5,10
E01019170,0.12132494543587109,5,10
E01019171,0.10463474130183593,5,10
E01019172,0.10591860315830018,5,10
E01019173,0.06162536911028372,5,10
E01019174,0.28886891770445505,5,9
E01019175,0.1970727949672615,5,10
E01019176,1.3069713698806007,1,2
E01019177,0.6104763127487481,3,5
E01019178,1.5380665040441648,1,1
E01019179,1.581717807163949,1,1
E01019180,1.2992681987418153,1,2
E01019182,0.6470663756579792,3,5
E01019184,0.16626011041211963,5,10
E01019185,0.3581974579535242,4,8
E01019186,0.3832327641545769,4,7
E01019187,0.7497753241751187,2,4
E01019188,0.7106175375529593,2,4
E01019189,0.8813711644627038,2,3
E01019190,1.0964180254204645,1,2
E01019191,0.6753113365001924,2,4
E01019192,1.3377840544357427,1,2
E01019193,0.6881499550648349,2,4
E01019194,0.9038387469508279,2,3
E01019195,0.9584028758505584,2,3
E01019196,1.0778020285017331,1,2
E01019197,1.0919245089228398,1,2
E01019198,0.6733855437154961,2,4
E01019199,1.0392861728078058,1,2
E01019200,0.6477083065862113,3,5
E01019201,0.30555912183849016,4,8
E01019202,0.3132622929772756,4,8
E01019203,4.302863011939915,1,1
E01019204,0.40056489921684424,4,7
E01019205,0.27923995378097316,5,9
E01019206,0.059699576325587374,5,10
E01019207,0.27538836821158047,5,9
E01019208,0.310052638336115,4,8
E01019209,0.14058287328283478,5,10
E01019210,0.5000641930928231,3,6
E01019211,0.10977018872769292,5,10
E01019212,1.923225060983438,1,1
E01019213,0.9609705995634868,2,3
E01019214,1.01039928103736,1,2
E01019215,0.5482090127102323,3,6
E01019216,0.7767364231608678,2,4
E01019217,0.9352933624342019,2,3
E01019218,0.5976376941841056,3,5
E01019219,2.741686994479394,1,1
E01019220,0.36975221466170244,4,8
E01019221,0.5687508024136602,3,5
E01019222,0.44485813326486073,4,7
E01019223,0.5295930157915008,3,6
E01019224,1.2023366285787649,1,2
E01019225,4.3728334831172155,1,1
E01019226,3.668635254846578,1,1
E01019227,0.1919373475414045,5,10
E01019228,1.030299139812556,1,2
E01019229,8.277699319553216,1,1
E01019230,0.3460007703171139,4,8
E01019231,0.5745281807677493,3,5
E01019232,0.5437154962126074,3,6
E01019233,0.2490692001540634,5,9
E01019234,0.15470535370394145,5,10
E01019235,0.4872255745281807,3,6
E01019236,0.2708948517139556,5,9
E01019237,0.2798818847092053,5,9
E01019238,1.9450507125433305,1,1
E01019239,3.820130953909359,1,1
E01019240,2.4881242778277057,1,1
E01019241,0.725381948902298,2,4
E01019242,0.14443445885222753,5,10
E01019243,0.35691359609705997,4,8
E01019244,0.2708948517139556,5,9
E01019245,0.4339453074849146,4,7
E01019246,0.9295159840801129,2,3
E01019247,0.614969829246373,3,5
E01019248,0.5109770188727693,3,6
E01019249,0.9230966747977917,2,3
E01019250,2.4046732571575298,1,1
E01019251,1.963666709462062,1,1
E01019252,0.9994864552574142,2,3
E01019253,0.808832969572474,2,3
E01019254,1.5168827834125047,1,1
E01019255,1.6298626267813583,1,1
E01019256,1.8808576197201181,1,1
E01019257,2.257671074592374,1,1
E01019258,2.7147258954936446,1,1
E01019259,2.570933367569649,1,1
E01019260,0.8563358582616508,2,3
E01019261,1.7556810887148542,1,1
E01019262,1.3981255616895623,1,2
E01019263,0.630376171523944,3,5
E01019264,0.9211708820130952,2,3
E01019265,0.28052381563743745,5,9
E01019266,0.9057645397355243,2,3
E01019267,0.3235331878289896,4,8
E01019268,1.0989857491333932,1,2
E01019269,0.9365772242906661,2,3
E01019270,2.0599563486968804,1,1
E01019271,0.8287328283476697,2,3
E01019272,0.3633329053793812,4,8
E01019273,2.058030555912184,1,1
E01019274,0.3370137373218641,4,8
E01019275,0.4050584157144691,4,7
E01019276,3.7739119270766457,1,1
E01019277,0.3164719476184362,4,8
E01019278,0.4795224033893952,3,6
E01019279,3.1570163050455764,1,1
E01019280,0.1964308640390294,5,10
E01019281,0.6207472076004621,3,5
E01019282,0.8447811015534726,2,3
E01019283,2.061882141481577,1,1
E01019284,1.7556810887148542,1,1
E01019285,1.6266529721401979,1,1
E01019286,1.522660161766594,1,1
E01019287,1.380793426627295,1,2
E01019288,1.3891385286943123,1,2
E01019289,0.6489921684426755,3,5
E01019290,0.47631274874823465,3,6
E01019291,1.3236615740146362,1,2
E01019292,1.1426370522531772,1,2
E01019293,3.443959429965335,1,1
E01019294,1.5252278854795227,1,1
E01019295,2.016305045577096,1,1
E01019296,2.0503273847733983,1,1
E01019297,2.4823468994736166,1,1
E01019298,0.24714340736936705,5,9
E01019299,0.1380151495699063,5,10
E01019300,2.6896905892925913,1,1
E01019301,1.6651688278341252,1,1
E01019302,2.203748876620876,1,1
E01019303,0.2246758248812428,5,9
E01019304,4.387597894466555,1,1
E01019305,0.7343689818975477,2,4
E01019306,0.47567081782000253,3,6
E01019307,0.6804467839260494,2,4
E01019308,4.394017203748876,1,1
E01019309,4.682886121453332,1,1
E01019310,4.806778790602131,1,1
E01019311,3.6237000898703293,1,1
E01019312,1.9809988445243292,1,1
E01019313,5.8556939273334185,1,1
E01019314,4.121196559250224,1,1
E01019315,1.6266529721401979,1,1
E01019316,4.515984080112979,1,1
E01019317,1.3987674926177944,1,2
E01019318,0.2651174733598665,5,9
E01019319,1.6574656566953396,1,1
E01019320,2.176145846706894,1,1
E01019321,4.6706894338169205,1,1
E01019322,2.296828861214533,1,1
E01019323,3.3675696495057124,1,1
E01019324,4.558993452304532,1,1
E01019325,0.4211066889202722,4,7
E01019326,1.07395044293234,1,2
E01019327,1.0835794068558222,1,2
E01019328,1.4302221081011683,1,2
E01019329,1.9951213249454358,1,1
E01019330,1.1586853254589806,1,2
E01019331,1.5797920143792528,1,1
E01019332,0.8531262036204903,2,3
E01019333,0.9102580562331493,2,3
E01019334,1.0822955449993579,1,2
E01019335,1.6645268969058928,1,1
E01019336,1.2838618564642441,1,2
E01019337,0.5719604570548208,3,5
E01019338,6.24598793169855,1,1
E01019339,4.934523045320322,1,1
E01019340,3.8779047374502498,1,1
E01019341,3.1358325844139165,1,1
E01019342,3.2796251123379125,1,1
E01019343,1.8744383104377966,1,1
E01019344,0.7343689818975477,2,4
E01019345,0.794068558223135,2,4
E01019346,2.5812042624213634,1,1
E01019347,1.6163820772884838,1,1
E01019348,0.28116574656566956,5,9
E01019349,0.9031968160225958,2,3
E01019350,1.6998330979586596,1,1
E01019351,1.4539735524457569,1,2
E01019352,3.8663499807420716,1,1
E01019353,0.2689690589292592,5,9
E01019354,0.6759532674284247,2,4
E01019355,0.7523430478880471,2,4
E01019356,2.097188342534343,1,1
E01019357,0.35562973424059574,4,8
E01019358,1.0116831428938244,1,2
E01019359,0.5417897034279111,3,6
E01019360,0.441006547695468,4,7
E01019361,0.6887918859930672,2,4
E01019362,0.5186801900115547,3,6
E01019363,0.35562973424059574,4,8
E01019364,0.2548465785081525,5,9
E01019365,0.46925150853768127,3,6
E01019366,0.7959943510078316,2,4
E01019367,0.6066247271793554,3,5
E01019368,0.57773783540891,3,5
E01019369,0.972525356271665,2,3
